dropout,lr,weight_decay,scheduler,unlocked,val_accuracy,val_precision,val_recall,val_f1,test_accuracy,test_precision,test_recall,test_f1
0.0,0.01,0.001,ExponentialLR,False,0.7666666666666667,0.7575223637842234,0.6900000000000001,0.7040419414848638,0.7466666666666667,0.7403846153846154,0.655,0.6651785714285714
0.0,0.01,0.001,ExponentialLR,True,0.7733333333333333,0.75,0.72,0.7301587301587302,0.76,0.7428127428127429,0.6875,0.7001832213647217
0.0,0.01,0.001,CosineAnnealingLR,False,0.7733333333333333,0.7598884381338742,0.7050000000000001,0.718915343915344,0.7566666666666667,0.7490794888455707,0.6725,0.6851231470431769
0.0,0.01,0.001,CosineAnnealingLR,True,0.7666666666666667,0.7451566610858646,0.7050000000000001,0.7166909502994981,0.7666666666666667,0.7548993644067796,0.6925,0.7063101364958604
0.0,0.01,0.0001,none,False,0.7266666666666667,0.7112929329257327,0.735,0.7127644668628275,0.7533333333333333,0.7221200980392157,0.7175,0.7196403313800768
0.0,0.01,0.0001,none,True,0.76,0.7329545454545454,0.7050000000000001,0.7142857142857143,0.7566666666666667,0.7389525368248773,0.6825,0.6948798328108673
0.0,0.01,0.0001,StepLR,False,0.7,0.68431936702032,0.705,0.6847414880201765,0.7266666666666667,0.6961722488038278,0.7050000000000001,0.6996336996336996
0.0,0.01,0.0001,StepLR,True,0.7666666666666667,0.7425502425502426,0.71,0.7204323978912615,0.74,0.7151747881355932,0.6625,0.6727455806668159
0.0,0.01,0.0001,LinearLR,False,0.7533333333333333,0.7298136645962733,0.685,0.6963064295485636,0.74,0.7232142857142857,0.6525000000000001,0.6621621621621622
0.0,0.01,0.0001,LinearLR,True,0.74,0.7217194570135747,0.745,0.7250293772032903,0.7366666666666667,0.7045241732787935,0.7075,0.7059224975493541
0.0,0.01,0.0001,ExponentialLR,False,0.7466666666666667,0.7173402255639099,0.685,0.6944682675814752,0.7566666666666667,0.7411091018685956,0.68,0.6925495921719476
0.0,0.01,0.0001,ExponentialLR,True,0.7533333333333333,0.7228163992869876,0.7250000000000001,0.7238668590477138,0.7266666666666667,0.6901455026455026,0.6725,0.678616220735786
0.0,0.01,0.0001,CosineAnnealingLR,False,0.7333333333333333,0.7,0.7,0.7,0.7333333333333333,0.6984126984126984,0.6799999999999999,0.6864548494983278
0.0,0.01,0.0001,CosineAnnealingLR,True,0.74,0.7063492063492063,0.6950000000000001,0.6996148908857509,0.7433333333333333,0.7142296783537505,0.6775,0.6872927129726144
0.0,0.01,1e-05,none,False,0.7333333333333333,0.7061469265367316,0.72,0.7106481481481481,0.6966666666666667,0.6601695332906214,0.6625000000000001,0.6612524971771041
0.0,0.01,1e-05,none,True,0.74,0.7069814276124413,0.685,0.6924128503075871,0.7666666666666667,0.7604166666666667,0.6875,0.7017045454545454
0.0,0.01,1e-05,StepLR,False,0.7266666666666667,0.6961722488038278,0.7050000000000001,0.6996336996336996,0.7433333333333333,0.7103413387294317,0.6975,0.7026223303595567
0.0,0.01,1e-05,StepLR,True,0.72,0.685,0.685,0.685,0.7366666666666667,0.7044444444444444,0.6725,0.681344537815126
0.0,0.01,1e-05,LinearLR,False,0.7133333333333334,0.6915708812260537,0.71,0.6947612512422507,0.7266666666666667,0.6991191904047975,0.7125,0.7034143518518519
0.0,0.01,1e-05,LinearLR,True,0.7066666666666667,0.6893939393939394,0.71,0.6907796101949026,0.7166666666666667,0.6929171834091222,0.71,0.6966849448680282
0.0,0.01,1e-05,ExponentialLR,False,0.7466666666666667,0.7144607843137255,0.71,0.7120630430389978,0.74,0.7101608187134503,0.6725,0.6821343186263855
0.0,0.01,1e-05,ExponentialLR,True,0.74,0.7063492063492063,0.6950000000000001,0.6996148908857509,0.7433333333333333,0.712567701356939,0.6825,0.6914693272428577
0.0,0.01,1e-05,CosineAnnealingLR,False,0.7466666666666667,0.7184650455927051,0.73,0.7228165726512352,0.7333333333333333,0.6984126984126984,0.6875,0.6919127086007703
0.0,0.01,1e-05,CosineAnnealingLR,True,0.74,0.709103287298191,0.7150000000000001,0.7116948400768813,0.7433333333333333,0.7113986132250972,0.6875,0.6954073761521117
0.0,0.001,0,none,False,0.7466666666666667,0.7222222222222222,0.74,0.7272727272727273,0.76,0.7298444130127298,0.7275,0.728629579375848
0.0,0.001,0,none,True,0.76,0.7636476426799008,0.6699999999999999,0.6828007518796992,0.7566666666666667,0.7598629813371132,0.665,0.6769863862298854
0.0,0.001,0,StepLR,False,0.74,0.7105263157894737,0.72,0.7142857142857143,0.7433333333333333,0.710458151206087,0.6950000000000001,0.7008973080757728
0.0,0.001,0,StepLR,True,0.74,0.7092800765367138,0.675,0.6843127731908694,0.7533333333333333,0.7371916508538899,0.675,0.687130052426856
0.0,0.001,0,LinearLR,False,0.74,0.7065688907250568,0.7,0.7029099588644558,0.74,0.7079002079002079,0.6799999999999999,0.68848181479312
0.0,0.001,0,LinearLR,True,0.7466666666666667,0.7158555729984302,0.72,0.7177658942364824,0.7433333333333333,0.7113986132250972,0.6875,0.6954073761521117
0.0,0.001,0,ExponentialLR,False,0.7533333333333333,0.7248803827751196,0.7350000000000001,0.728937728937729,0.7566666666666667,0.7270861833105335,0.7075,0.7147508954737871
0.0,0.001,0,ExponentialLR,True,0.7666666666666667,0.7375542243338153,0.73,0.7333807323142552,0.7433333333333333,0.712567701356939,0.6825,0.6914693272428577
0.0,0.001,0,CosineAnnealingLR,False,0.7533333333333333,0.7227776570310802,0.7050000000000001,0.7117032881408758,0.7366666666666667,0.7051777201134513,0.6699999999999999,0.679170445777098
0.0,0.001,0,CosineAnnealingLR,True,0.76,0.7304888507718696,0.715,0.7211319975211733,0.7366666666666667,0.7051777201134513,0.6699999999999999,0.679170445777098
0.0,0.001,0.1,none,False,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.001,0.1,none,True,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.001,0.1,StepLR,False,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.001,0.1,StepLR,True,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.001,0.1,LinearLR,False,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.001,0.1,LinearLR,True,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.001,0.1,ExponentialLR,False,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.001,0.1,ExponentialLR,True,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.001,0.1,CosineAnnealingLR,False,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.001,0.1,CosineAnnealingLR,True,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.001,0.01,none,False,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.001,0.01,none,True,0.72,0.852112676056338,0.58,0.5511541749786264,0.7066666666666667,0.7659574468085106,0.5675,0.5358323370138547
0.0,0.001,0.01,StepLR,False,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.001,0.01,StepLR,True,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.001,0.01,LinearLR,False,0.6866666666666666,0.8401360544217686,0.53,0.46146207318004734,0.6866666666666666,0.8401360544217686,0.53,0.46146207318004734
0.0,0.001,0.01,LinearLR,True,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.001,0.01,ExponentialLR,False,0.6733333333333333,0.8355704697986577,0.51,0.42121426884006613,0.6766666666666666,0.8367003367003367,0.515,0.4315407005137622
0.0,0.001,0.01,ExponentialLR,True,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.001,0.01,CosineAnnealingLR,False,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.001,0.01,CosineAnnealingLR,True,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.001,0.001,none,False,0.74,0.8597122302158273,0.61,0.5987379106934632,0.7466666666666667,0.8623188405797102,0.62,0.613716454323665
0.0,0.001,0.001,none,True,0.76,0.7342578710644678,0.75,0.7395833333333333,0.7533333333333333,0.7220944816053512,0.7124999999999999,0.7166053921568627
0.0,0.001,0.001,StepLR,False,0.78,0.7553792653770919,0.735,0.7428705002337541,0.75,0.7232816365940499,0.685,0.695414980168131
0.0,0.001,0.001,StepLR,True,0.7466666666666667,0.7173402255639099,0.685,0.6944682675814752,0.7466666666666667,0.731547449415788,0.6625,0.6735208202073428
0.0,0.001,0.001,LinearLR,False,0.7866666666666666,0.8224206349206349,0.695,0.7129873236067926,0.7633333333333333,0.794091032485748,0.6625,0.6740677265841379
0.0,0.001,0.001,LinearLR,True,0.74,0.7962962962962963,0.62,0.6170212765957447,0.7533333333333333,0.8206623134328358,0.6375,0.6406371406371406
0.0,0.001,0.001,ExponentialLR,False,0.7666666666666667,0.8214142225793492,0.66,0.6706192358366272,0.7566666666666667,0.7947244326554672,0.65,0.6582343669532921
0.0,0.001,0.001,ExponentialLR,True,0.78,0.7573282613560081,0.73,0.739733950260266,0.7633333333333333,0.7487725040916531,0.69,0.7032392894461861
0.0,0.001,0.001,CosineAnnealingLR,False,0.7666666666666667,0.7451566610858646,0.7050000000000001,0.7166909502994981,0.76,0.75,0.68,0.6931818181818181
0.0,0.001,0.001,CosineAnnealingLR,True,0.78,0.771950271950272,0.71,0.7251679529176615,0.7566666666666667,0.7490794888455707,0.6725,0.6851231470431769
0.0,0.001,0.0001,none,False,0.7333333333333333,0.7134811046511628,0.735,0.7170345217883418,0.74,0.7105263157894737,0.72,0.7142857142857143
0.0,0.001,0.0001,none,True,0.7666666666666667,0.7575223637842234,0.6900000000000001,0.7040419414848638,0.76,0.7561475409836065,0.675,0.6881496881496881
0.0,0.001,0.0001,StepLR,False,0.7466666666666667,0.7291666666666666,0.665,0.6761363636363636,0.7433333333333333,0.7300556586270872,0.655,0.6650960492932221
0.0,0.001,0.0001,StepLR,True,0.7533333333333333,0.7236918887375996,0.73,0.7264797200729387,0.74,0.7064768528580743,0.69,0.6961196820944366
0.0,0.001,0.0001,LinearLR,False,0.7733333333333333,0.7708333333333334,0.6950000000000001,0.7102272727272727,0.7466666666666667,0.734192037470726,0.66,0.6708246708246708
0.0,0.001,0.0001,LinearLR,True,0.72,0.702922077922078,0.725,0.7048350824587706,0.7533333333333333,0.7228163992869876,0.7250000000000001,0.7238668590477138
0.0,0.001,0.0001,ExponentialLR,False,0.7533333333333333,0.722061557529436,0.715,0.7181453455893556,0.7366666666666667,0.7044444444444444,0.6725,0.681344537815126
0.0,0.001,0.0001,ExponentialLR,True,0.7666666666666667,0.7392344497607655,0.75,0.7435897435897436,0.75,0.7188782489740082,0.7,0.7069358515141648
0.0,0.001,0.0001,CosineAnnealingLR,False,0.76,0.7304888507718696,0.715,0.7211319975211733,0.74,0.7092800765367138,0.675,0.6843127731908694
0.0,0.001,0.0001,CosineAnnealingLR,True,0.7666666666666667,0.739078461204086,0.72,0.727286894187315,0.7366666666666667,0.7070393374741201,0.665,0.6746248575625695
0.0,0.001,1e-05,none,False,0.7466666666666667,0.7150000000000001,0.7150000000000001,0.7150000000000001,0.7533333333333333,0.7237637055269636,0.7,0.7081865502918134
0.0,0.001,1e-05,none,True,0.74,0.7065688907250568,0.7,0.7029099588644558,0.7433333333333333,0.7133333333333334,0.6799999999999999,0.6894117647058824
0.0,0.001,1e-05,StepLR,False,0.7466666666666667,0.7192982456140351,0.6799999999999999,0.6902847207128885,0.7533333333333333,0.7395833333333333,0.6725,0.6846590909090908
0.0,0.001,1e-05,StepLR,True,0.74,0.7079002079002079,0.6799999999999999,0.68848181479312,0.7533333333333333,0.7331002331002332,0.68,0.6918549775137416
0.0,0.001,1e-05,LinearLR,False,0.72,0.702922077922078,0.725,0.7048350824587706,0.7433333333333333,0.7124542124542125,0.7175,0.7147267675208397
0.0,0.001,1e-05,LinearLR,True,0.7533333333333333,0.7222222222222223,0.71,0.7150192554557124,0.7433333333333333,0.7142296783537505,0.6775,0.6872927129726144
0.0,0.001,1e-05,ExponentialLR,False,0.7666666666666667,0.7636078654887433,0.685,0.6992954922962369,0.7633333333333333,0.7817256748801614,0.6675,0.6801369554444294
0.0,0.001,1e-05,ExponentialLR,True,0.7533333333333333,0.7228163992869876,0.7250000000000001,0.7238668590477138,0.75,0.7193104214091388,0.6975,0.7051539096591579
0.0,0.001,1e-05,CosineAnnealingLR,False,0.76,0.7304888507718696,0.715,0.7211319975211733,0.74,0.7101608187134503,0.6725,0.6821343186263855
0.0,0.001,1e-05,CosineAnnealingLR,True,0.7666666666666667,0.7380952380952381,0.725,0.730423620025674,0.7366666666666667,0.7051777201134513,0.6699999999999999,0.679170445777098
0.0,0.0001,0,none,False,0.7466666666666667,0.7291666666666666,0.665,0.6761363636363636,0.7533333333333333,0.752016129032258,0.6625000000000001,0.6739896616541354
0.0,0.0001,0,none,True,0.76,0.7408722109533469,0.69,0.7023809523809523,0.7466666666666667,0.731547449415788,0.6625,0.6735208202073428
0.0,0.0001,0,StepLR,False,0.7533333333333333,0.7371916508538899,0.675,0.687130052426856,0.75,0.7444427469253685,0.66,0.6710093433346493
0.0,0.0001,0,StepLR,True,0.7533333333333333,0.756,0.6599999999999999,0.6711111111111112,0.7533333333333333,0.756,0.6599999999999999,0.6711111111111112
0.0,0.0001,0,LinearLR,False,0.74,0.732,0.645,0.6533333333333333,0.75,0.7520530124400358,0.655,0.6651735888926918
0.0,0.0001,0,LinearLR,True,0.7533333333333333,0.7371916508538899,0.675,0.687130052426856,0.7466666666666667,0.7371273712737128,0.6575,0.6680449595247802
0.0,0.0001,0,ExponentialLR,False,0.74,0.7491694352159468,0.635,0.6401992742481087,0.7433333333333333,0.7483660130718954,0.6425,0.649867374005305
0.0,0.0001,0,ExponentialLR,True,0.74,0.7491694352159468,0.635,0.6401992742481087,0.74,0.7491694352159468,0.635,0.6401992742481087
0.0,0.0001,0,CosineAnnealingLR,False,0.7466666666666667,0.7692307692307693,0.64,0.6459627329192547,0.73,0.7479784366576819,0.615,0.6129032258064516
0.0,0.0001,0,CosineAnnealingLR,True,0.74,0.7611490558457212,0.63,0.6329757199322417,0.73,0.7479784366576819,0.615,0.6129032258064516
0.0,0.0001,0.1,none,False,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.0001,0.1,none,True,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.0001,0.1,StepLR,False,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.0001,0.1,StepLR,True,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.0001,0.1,LinearLR,False,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.0001,0.1,LinearLR,True,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.0001,0.1,ExponentialLR,False,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.0001,0.1,ExponentialLR,True,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.0001,0.1,CosineAnnealingLR,False,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.0001,0.1,CosineAnnealingLR,True,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.0001,0.01,none,False,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.0001,0.01,none,True,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.0001,0.01,StepLR,False,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.0001,0.01,StepLR,True,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.0001,0.01,LinearLR,False,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.0001,0.01,LinearLR,True,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.0001,0.01,ExponentialLR,False,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.0001,0.01,ExponentialLR,True,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.0001,0.01,CosineAnnealingLR,False,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.0001,0.01,CosineAnnealingLR,True,0.6666666666666666,0.3333333333333333,0.5,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4
0.0,0.0001,0.001,none,False,0.7466666666666667,0.7692307692307693,0.64,0.6459627329192547,0.7433333333333333,0.7589697711648931,0.6375,0.6430723589672276
0.0,0.0001,0.001,none,True,0.7533333333333333,0.8095975232198143,0.64,0.6444814553840241,0.7433333333333333,0.7803234501347709,0.63,0.6320191158900836
0.0,0.0001,0.001,StepLR,False,0.7466666666666667,0.7692307692307693,0.64,0.6459627329192547,0.7433333333333333,0.753370735680029,0.64,0.6465241541827975
0.0,0.0001,0.001,StepLR,True,0.74,0.7491694352159468,0.635,0.6401992742481087,0.7433333333333333,0.7398568989348728,0.6475,0.656244884596497
0.0,0.0001,0.001,LinearLR,False,0.74,0.732,0.645,0.6533333333333333,0.7433333333333333,0.7362390739428302,0.65,0.6592870101328928
0.0,0.0001,0.001,LinearLR,True,0.7466666666666667,0.7692307692307693,0.64,0.6459627329192547,0.7466666666666667,0.7630121816168327,0.6425,0.6494249338827726
0.0,0.0001,0.001,ExponentialLR,False,0.7466666666666667,0.8282563025210083,0.625,0.6226165254237288,0.7266666666666667,0.7807411566535654,0.6,0.588105284307816
0.0,0.0001,0.001,ExponentialLR,True,0.7466666666666667,0.7840909090909092,0.635,0.6386916835699796,0.73,0.7479784366576819,0.615,0.6129032258064516
0.0,0.0001,0.001,CosineAnnealingLR,False,0.7333333333333333,0.8170289855072463,0.605,0.5933857413933316,0.72,0.7717391304347827,0.59,0.573055028462998
0.0,0.0001,0.001,CosineAnnealingLR,True,0.74,0.8228523301516002,0.615,0.6081977094635322,0.72,0.7717391304347827,0.59,0.573055028462998
0.0,0.0001,0.0001,none,False,0.7466666666666667,0.7251059322033898,0.67,0.681136719624077,0.7533333333333333,0.752016129032258,0.6625000000000001,0.6739896616541354
0.0,0.0001,0.0001,none,True,0.7533333333333333,0.765320095857583,0.655,0.6650775451089252,0.7533333333333333,0.7604166666666667,0.6575,0.668141592920354
0.0,0.0001,0.0001,StepLR,False,0.76,0.7408722109533469,0.69,0.7023809523809523,0.7466666666666667,0.731547449415788,0.6625,0.6735208202073428
0.0,0.0001,0.0001,StepLR,True,0.7533333333333333,0.7371916508538899,0.675,0.687130052426856,0.75,0.7444427469253685,0.66,0.6710093433346493
0.0,0.0001,0.0001,LinearLR,False,0.7466666666666667,0.7692307692307693,0.64,0.6459627329192547,0.75,0.7564965099655201,0.6525,0.662116502230031
0.0,0.0001,0.0001,LinearLR,True,0.7466666666666667,0.748015873015873,0.6499999999999999,0.6591724467830662,0.75,0.7520530124400358,0.655,0.6651735888926918
0.0,0.0001,0.0001,ExponentialLR,False,0.74,0.7491694352159468,0.635,0.6401992742481087,0.74,0.7491694352159468,0.635,0.6401992742481087
0.0,0.0001,0.0001,ExponentialLR,True,0.72,0.6938585607940446,0.625,0.6299342105263158,0.7466666666666667,0.7403846153846154,0.655,0.6651785714285714
0.0,0.0001,0.0001,CosineAnnealingLR,False,0.7466666666666667,0.7692307692307693,0.64,0.6459627329192547,0.73,0.7479784366576819,0.615,0.6129032258064516
0.0,0.0001,0.0001,CosineAnnealingLR,True,0.7466666666666667,0.7692307692307693,0.64,0.6459627329192547,0.73,0.7479784366576819,0.615,0.6129032258064516
0.0,0.0001,1e-05,none,False,0.7866666666666666,0.7702067669172932,0.73,0.7427101200686106,0.7533333333333333,0.7395833333333333,0.6725,0.6846590909090908
0.0,0.0001,1e-05,none,True,0.78,0.7630949533604401,0.72,0.7328800388538126,0.75,0.7356002531823616,0.6675,0.6791169297907842
0.0,0.0001,1e-05,StepLR,False,0.7466666666666667,0.748015873015873,0.6499999999999999,0.6591724467830662,0.7533333333333333,0.756,0.6599999999999999,0.6711111111111112
0.0,0.0001,1e-05,StepLR,True,0.7933333333333333,0.7772002772002773,0.74,0.7523829809894031,0.7566666666666667,0.743500925989437,0.6775,0.6901484174931733
0.0,0.0001,1e-05,LinearLR,False,0.7466666666666667,0.748015873015873,0.6499999999999999,0.6591724467830662,0.75,0.7520530124400358,0.655,0.6651735888926918
0.0,0.0001,1e-05,LinearLR,True,0.7533333333333333,0.7331002331002332,0.68,0.6918549775137416,0.75,0.7382499458522851,0.665,0.6764963839484694
0.0,0.0001,1e-05,ExponentialLR,False,0.7466666666666667,0.7692307692307693,0.64,0.6459627329192547,0.7333333333333333,0.7403846153846154,0.625,0.6273291925465838
0.0,0.0001,1e-05,ExponentialLR,True,0.7266666666666667,0.708,0.63,0.6355555555555555,0.7433333333333333,0.7398568989348728,0.6475,0.656244884596497
